user_id,user_community,user_active_status,q_anon_tweet_ids,q_anon_retweeted_ids,q_anon_terms_in_description
900517887223443456,4,active,[],[],"['wga', 'wwg1wga', 'wwg']"
841745996,2,suspended,['1331819417643126784'],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1188170717508128768,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1235067342914191361,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1041901609310142464,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1160250585024569344,2,active,"['1329311815935791104', '1330611591394463745', '1328796062904057857', '1327458345096101889', '1329256326568968192', '1329275011748691969', '1329276683581419521', '1329299182243377153']",[],[]
931179857593225216,,active,[],['1335779742830759936'],[]
1000703085940039680,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
1589090810,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1155956269615738880,2,suspended,[],['1334204398927372289'],[]
1054729040286892033,2,active,[],['1329919280855408641'],[]
1271222890235605001,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1044652316031365120,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1122490346183651330,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
427294752,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
580274774,,active,[],[],['awake']
1015523202,2,active,[],['1324074370109755394'],[]
1160973778945478658,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1284285295555252225,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1316845497987072002,2,suspended,"['1332710584039694337', '1329789488269234181']",['1329919280855408641'],"['wga', 'wwg1wga', 'wwg']"
1248189238488825858,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1251714291968819200,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
425936834,2,active,[],['1329919280855408641'],[]
778766091468234752,2,active,[],['1324153932252401667'],[]
1214270797826555904,,active,[],['1329919280855408641'],[]
1108911841542107136,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1189969534142296064,2,active,[],['1329919280855408641'],[]
1277539436050493449,2,suspended,[],[],['wwg']
1032047473747873792,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'savethechildren', 'greatawakening']"
66642759,2,active,[],['1329919280855408641'],[]
64577167,2,active,[],['1329919280855408641'],[]
1239838159099383808,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
469865155,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1196294288595750913,,active,[],['1329919280855408641'],[]
1100894472752160773,2,active,[],['1328398928140775427'],[]
2617435844,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
948611300183236608,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
4890021436,2,suspended,[],"['1327351368202514433', '1329919280855408641']",[]
627951221,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
818652412818980866,2,active,[],['1331787439094996992'],[]
778690326,,active,[],[],['qanon']
1206601382658220037,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1196561418994114561,2,active,[],"['1329919280855408641', '1335629285743157248']",[]
1015459272342360064,2,suspended,"['1334300262979276819', '1334305819177979905']",[],"['wga', 'wwg1wga', 'wwg']"
565141621,,active,[],['1329919280855408641'],[]
17408744,2,active,[],['1330139643472474112'],[]
1258804946561929217,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
917722905433210887,,suspended,[],[],"['qanon', 'awake', 'thegreatawakening', 'greatawakening']"
1904396719,2,suspended,[],[],['awake']
1650738630,0,active,[],[],['awake']
1324106029454430208,1,deleted,[],['1329919280855408641'],[]
1184881388178366464,1,active,[],[],['awake']
826427093043048448,,deleted,[],['1333289036857925632'],[]
1071367739745419266,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
771876144,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
734556260796932097,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2585798216,2,suspended,[],"['1333282630452858881', '1333439272918147077', '1333892457688395776', '1335779742830759936']",[]
594197204,2,active,[],['1326851533368156171'],[]
1209190263156953088,,active,[],[],['awake']
1120000732839784448,2,active,[],[],['awake']
1303568566113968128,1,active,[],[],['qanon']
443199252,1,active,[],['1329919280855408641'],[]
1227477915664834560,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
239432753,2,active,[],['1333150608212291584'],[]
274891222,1,suspended,[],['1333289036857925632'],[]
2891665043,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2762485955,2,suspended,[],['1326851533368156171'],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1126335940455124992,3,active,[],[],['awake']
344993471,2,active,[],['1329919280855408641'],[]
284653473,2,active,[],['1329919280855408641'],[]
1053384172025405440,1,active,[],[],['awake']
1243926760963661833,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1257497769054371840,,active,[],['1333812913375768578'],[]
1324854540676538368,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1336391453501755393,2,active,[],['1336378339330822146'],[]
29570179,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
889933758,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
3098732662,2,active,[],['1329919280855408641'],[]
465199181,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
297181217,2,active,[],['1333289036857925632'],[]
968475170,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1005154748,2,active,[],[],['awake']
2814356056,2,suspended,[],['1329919280855408641'],[]
929820036809682944,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1296265067927752705,2,active,[],['1329919280855408641'],[]
1286154786841100288,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
17059313,1,suspended,[],[],['qanon']
1247582322406408194,2,active,[],['1329919280855408641'],[]
177001887,4,active,[],[],['wga']
1217816204401881094,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1230888034125697025,2,active,['1329615497009254402'],[],[]
1250886515271569408,,active,['1321646687618703360'],[],[]
1308419212210319360,3,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1243692532980232193,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1234558237053046784,2,active,[],['1329919280855408641'],[]
977655216735633408,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1301162609832591361,2,suspended,[],['1329919280855408641'],[]
782602971225796609,2,suspended,[],[],['qanon']
1302010422200020997,,active,['1336809317308239873'],[],[]
899830150715461632,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
554402680,,active,[],['1334710445068996608'],[]
1097078739974926336,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
23114490,2,active,[],['1328031836698783747'],[]
947040432982315008,2,suspended,[],"['1328227647873306624', '1329257343922688002', '1331681040801423362', '1331705708908326912', '1335286002840195078', '1335984203041738754', '1336420395117850625']",[]
58938170,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
261076154,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1003464516036775937,2,active,['1327497171902423040'],[],"['wga', 'wwg1wga', 'wwg']"
799552368,1,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'awake', 'wwg', 'greatawakening']"
2996446178,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1260589173578358786,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
997979043591999488,2,active,['1332570763098955776'],[],[]
1163567081935294464,,deleted,[],['1326851533368156171'],[]
1259260202676715520,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1324151021195698187,2,active,[],['1329919280855408641'],[]
797994273127792641,1,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
957327464274984962,2,active,[],['1323858307505938432'],[]
2906279234,2,deleted,[],[],['savethechildren']
1265048754115272707,2,active,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
825160248088367104,2,suspended,[],"['1329919280855408641', '1338981623392419841']",[]
225964618,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
3217921607,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
278167005,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
2663939503,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
506748748,2,active,[],['1329919280855408641'],[]
1149847243295514625,,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1171180813200711680,2,active,[],['1331681040801423362'],[]
1227584348288888838,0,active,[],['1334271889963970563'],[]
31291258,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
125528652,,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
160635177,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'awake', 'wwg', 'thegreatawakening', 'greatawakening']"
750483444791119873,0,active,[],[],['wga']
1545321672,2,active,[],[],"['awake', 'savethechildren']"
2654356639,2,suspended,[],['1326700738026868736'],[]
1310584754492727304,2,active,[],"['1329815463153475585', '1329919280855408641']",[]
898654188015636480,2,suspended,[],['1332898768073666561'],[]
1275811709274320896,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
237534539,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
40705819,,active,[],['1329919280855408641'],[]
1179961282713260033,2,active,[],['1333289036857925632'],[]
399037297,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
322879013,2,active,[],['1324705627789209601'],[]
711623943631851521,2,active,[],"['1329919280855408641', '1329998364029706240']",[]
2751527457,,active,[],[],['awake']
1090776154942795776,,active,[],['1324947718570209280'],[]
1586195959,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
818188860089843716,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1278471410906587136,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1285722805255000067,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
908205965333299200,2,active,[],['1329919280855408641'],[]
3360442863,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
826206178698997761,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
2780725782,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1176202222859882497,2,suspended,[],"['1332763435336130563', '1332900423863332865']",[]
1293742194067726336,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
4715775615,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1117197169847611398,2,active,['1330673641953120257'],[],[]
1231433045758107648,2,active,[],['1329919280855408641'],[]
4199624907,2,suspended,[],"['1330680745405329408', '1333289036857925632']",[]
1262860454411374592,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg', 'greatawakening']"
817179463628849152,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1247135617777119233,2,suspended,[],['1333289036857925632'],"['wga', 'wwg1wga', 'wwg']"
1084561006918098946,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
368659532,1,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
628636238,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1306261795,2,active,[],[],['awake']
1158434669697757184,2,suspended,[],[],['awake']
1219942669389987840,2,active,[],"['1324453732373856257', '1331586407656198146']",[]
197404566,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
343681855,2,suspended,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
22938200,2,active,[],[],"['awake', 'greatawakening']"
698708621056552960,0,active,[],[],['awake']
3353505133,2,active,[],['1334271889963970563'],[]
1136019282217787392,2,deleted,[],['1334734546982428672'],[]
1260414903543832576,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1304257712436457473,2,active,[],['1325441855006396416'],"['wga', 'wwg1wga', 'wwg']"
1040656973891600384,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1278277920881074177,2,deleted,[],['1329919280855408641'],[]
1285666879403700226,,suspended,[],[],['qanon']
2983482814,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1320041268,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1480723766,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1249341108720750592,2,suspended,[],['1329919280855408641'],[]
1054142284848160768,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
64880152,2,deleted,[],['1329919280855408641'],[]
823723854,2,active,[],['1329919280855408641'],[]
1251983739216900097,2,deleted,[],['1326115350988152832'],[]
1167611047219359744,2,suspended,[],['1329919280855408641'],"['wga', 'wwg1wga', 'wwg']"
1574094787,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
20600922,2,active,[],['1329919280855408641'],[]
1314968371725824005,2,active,[],['1330560625089667074'],[]
1204798761924476928,2,suspended,[],"['1327351368202514433', '1332448576610455557']",[]
20618729,,active,[],[],['cabal']
1173313446315810816,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
49481020,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1252968594557845505,,active,[],[],"['wga', 'wwg']"
2294673518,,active,[],['1333289036857925632'],[]
1294861024072540160,2,active,[],['1329919280855408641'],[]
1047522128755613696,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1299435600844673024,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1270994705422180355,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
800122234886967296,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1080894039266750464,2,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1158377948250091522,2,active,[],[],['awake']
235966654,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1251232300068679682,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
408287819,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1324728316348256260,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
234434562,2,active,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
3339385333,1,active,[],[],['wga']
1854558966,1,deleted,[],[],"['wga', 'wwg1wga', 'wwg']"
1045825259306450944,,active,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
19403652,2,active,[],['1326851533368156171'],[]
1109931520909692928,2,active,[],['1326851533368156171'],[]
1248203195475689477,2,active,[],[],['savethechildren']
1280542183238643718,2,active,[],['1329919280855408641'],[]
2353919130,,active,[],['1329919280855408641'],[]
1177380665232375809,2,active,[],['1324743590124392448'],[]
887129648,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
32779487,,active,[],[],['awake']
2584318128,0,active,[],['1328404812589899777'],[]
365099538,,active,[],['1333289036857925632'],[]
1157928384,,active,[],['1334271889963970563'],[]
1194800048,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1243158760610201600,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1321994937563578368,2,active,[],['1331705708908326912'],[]
840406555,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
116866910,2,deleted,[],['1329919280855408641'],[]
788114152883707904,2,active,[],['1333130738074406914'],[]
1912033668,2,deleted,[],[],"['awake', 'greatawakening']"
1411546483,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
884826103734521856,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1331004555551772673,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1032956139397410816,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1130416073352912896,2,suspended,[],['1326851533368156171'],"['wga', 'qanon', 'wwg1wga', 'awake', 'wwg', 'savethechildren']"
39999594,,active,[],['1326851533368156171'],[]
2886898418,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1292497576546140162,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
871391509035102209,2,suspended,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
1248218229517905921,,active,[],['1329919280855408641'],[]
3347596630,2,suspended,['1334168888054075392'],[],[]
87009431,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
823661376870682624,,deleted,[],['1329919280855408641'],[]
957765566365921280,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
16903999,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1328476189661523968,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
364915978,2,suspended,[],['1329919280855408641'],[]
1132286622853095430,2,suspended,[],[],['qanon']
15649923,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
922994596598214656,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1284250484174393345,1,suspended,[],[],['cabal']
1146728719903420417,3,suspended,[],"['1320244010108153856', '1327319803472723968']",[]
823016105480491008,2,active,[],['1333966328546414593'],[]
1070424518932471813,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
16444913,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1035038913021149185,3,suspended,"['1328109088111173633', '1336191282914471936', '1338259786190635011', '1339048405381738497']","['1321760380729712640', '1321761412838912000', '1321768804632809473', '1324149528296042499', '1324187281666703360']","['wga', 'qanon', 'wwg1wga', 'wwg']"
1327392375682064384,2,active,[],['1329919280855408641'],[]
1285784927720468480,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
278875887,,active,[],[],['cabal']
825765275853344773,0,active,[],[],['awake']
1244681539889356802,,active,[],[],['awake']
391356344,1,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
994518856038264832,2,active,[],['1330878754978209794'],[]
3844004308,2,deleted,[],['1334271889963970563'],[]
1257297638807998465,1,active,[],[],['awake']
1245778175965171714,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1192637134236246016,2,active,"['1336427816838107145', '1326313968567263233', '1328097287311151109', '1328166664307937280', '1328171591964954624', '1328171913609408516', '1328183048932892672', '1328311846668017665', '1328327670740955136', '1328327770146017280', '1328327934936047622', '1328328026057224194', '1328346528696721408', '1330253344342994946', '1330303310742630401', '1326552531753865217', '1326552827733241859', '1326552947036024832', '1326594507106902016', '1326658029840977920', '1326659027997257729', '1326659691263430656', '1323316757562613762', '1323665736498352129', '1323665947618660358', '1323666031592787968', '1323666124102377475', '1323666283607531520', '1323666349101621254', '1323666473022312449', '1323666702954078210', '1323666791516831746', '1323666924623044610', '1323667022648123392', '1323667208409669634', '1323667870426030080', '1330620964644802561', '1330740197097664515', '1329816938957180928', '1323991112005156864', '1329567791020642307', '1324875085732261889', '1324891471212908546', '1324898246381232128', '1324898427126353920', '1324899212757233666', '1324945140969058304', '1324945196128284672', '1324945417856045056', '1324945663151497216', '1324945979603345410', '1324946205772812288', '1326818700868128769', '1326822076355928065', '1326837013832753152', '1326851781750611971', '1326889519262666752', '1326889618889969664', '1326889737165168645', '1327742424458948609', '1331447875079966720', '1331449960668262405', '1324751492138602497', '1324751542080229388', '1324751607767179264', '1324751754592948224', '1324754804795756545', '1324755022350090241', '1324781488177557505', '1324781622814715909', '1324792796297990144', '1324841480448626689', '1324841804701798410', '1324841986994671618', '1324842101641793539', '1324842192528179207', '1324842292562317312', '1324849394580180992', '1324849507549564930', '1324849643239493633', '1324849714630742017', '1324849864119910400', '1324850056516800515', '1324852836820201483', '1324853208167178241', '1324856655096565761', '1324856797283442690', '1327348974689325059', '1327349300054122499', '1327384830007533568', '1327386190870433792', '1327388043628716038', '1327390992408907778', '1327392285437333508', '1327392503163719680', '1327392712467771393', '1327392840897454080', '1327393022796058629', '1327393229969510401', '1327393607750479874', '1327393842178502656', '1327404115681480709', '1327421244841529344', '1327421311476510721', '1327421429030203393', '1327432568971669504', '1327432781035614208', '1327432934056480769', '1327433233060028416', '1327434359994003457', '1327463311361896448', '1327464442188206081', '1327464551407890432', '1327477532480966659', '1325212135799091206', '1326504195005030401', '1323812340396138497', '1323814232085942275', '1323819020932534273', '1323826178118082562', '1323826872334114817', '1323827094045032448', '1323827583465783297', '1323831791753531392', '1327284948911468547', '1324373537315033097', '1324373639580495872', '1325064317755138048', '1325066146991771650', '1325066281226285056', '1325066478526328833', '1325072727934443529', '1325072850680733696', '1325072958600208385', '1325079321166405632', '1325079489970397186', '1325079655712428033', '1325079778186170368', '1325087863373967361', '1325090997341184002', '1328363468572020736', '1328400378786877441', '1326940114799439873', '1326952126757605376', '1327031310754451456', '1327034872913932295', '1327035143702384642', '1327081645317513217', '1327082032443387905', '1327082483012300800', '1327082732560801793', '1327094050944659456', '1331300129203216387', '1331355999664533504', '1329163109613907968', '1329199464578367488', '1329228650668056576', '1329236598555283456', '1321989946731859969', '1321991563535388674', '1322153291032285192', '1322305398263734272', '1322694418210656257', '1327501750581010432', '1327503504609566721', '1327511757976444928', '1327605742124355587', '1327607859652259840', '1327610129236234240', '1327653663532339200', '1327670417306361856', '1327693429451665408', '1327710221624610818', '1327725706860752900', '1327726377798430720']",[],[]
1089683461332451328,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg', 'savethechildren']"
23841163,2,active,[],['1333525362970677249'],[]
768489842606997504,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1016431192789454850,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1328444878548819969,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
3591189192,3,suspended,[],['1336828559722102786'],[]
1130204896890904583,,active,[],['1329919280855408641'],[]
898364478,2,active,['1333035794626392071'],[],[]
725474159581650944,2,active,[],['1326971479825715202'],[]
1051207638564950017,2,suspended,[],['1330560625089667074'],[]
187344334,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
973708448033660928,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1305270289576665093,2,active,[],"['1324294661515587584', '1326851533368156171']",[]
3283630070,2,suspended,[],"['1330754357424320513', '1338765422246600704']",[]
1147970631348236288,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
389750813,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1151527016069586944,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
808292919664930817,2,active,[],['1335286002840195078'],[]
1259903551150518274,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
140661572,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
123077774,2,active,[],['1330560625089667074'],[]
827722189445197826,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1069249961504714754,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1246992614211096577,2,active,['1335270179585060865'],[],[]
54270213,2,suspended,[],['1333289036857925632'],"['wga', 'wwg1wga', 'wwg']"
756595921383677952,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1101599649528537098,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
216454832,,active,[],[],"['wga', 'wwg1wga', 'wwg']"
56088325,1,deleted,"['1324396134123642882', '1329220354305298433']",[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
763213028468805632,2,active,[],['1327769213465993217'],[]
1145368039426273280,2,active,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
824900464491704321,2,suspended,[],"['1330560625089667074', '1331422242719232004']",[]
1310342895422115841,2,suspended,[],['1329919280855408641'],[]
883786357042278400,2,active,[],['1327743361978142723'],[]
742427084178395137,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1287562538172002305,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
991481357489590273,2,suspended,[],"['1329919280855408641', '1331787439094996992']",[]
1194706500121497602,2,suspended,[],['1329919280855408641'],[]
1249543108171186176,2,suspended,['1333686913975238656'],[],"['wga', 'wwg1wga', 'wwg']"
299919089,2,active,[],[],['awake']
1391027624,,suspended,[],['1326851533368156171'],[]
1907840000,2,suspended,[],['1330539969266524160'],[]
346389055,2,active,[],['1324294661515587584'],[]
1082878003,2,active,[],['1327411954990817280'],[]
2901229968,2,suspended,[],[],"['awake', 'thegreatawakening', 'greatawakening']"
1093453795999256576,2,active,[],[],['savethechildren']
878607346632605696,2,suspended,[],['1329919280855408641'],[]
575703660,2,active,[],['1329789488269234181'],[]
810983833503830017,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1338112467411546112,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
23271468,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1229846835239571456,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
18743806,2,active,[],[],"['wga', 'wwg1wga', 'wwg']"
880544662318063617,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1392804007,2,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1322980825596657664,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
862595479,2,active,[],['1329919280855408641'],[]
731513638373068803,2,suspended,[],['1336725637155917826'],"['wga', 'wwg1wga', 'wwg']"
32513779,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
44872316,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
853719319649423360,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
1240804440090619904,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
505166251,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
207271383,2,suspended,[],['1326778291437645824'],[]
2843022466,2,active,[],['1327044952950534145'],[]
1067416065465098240,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg', 'savethechildren']"
802294738158321665,1,suspended,[],['1329919280855408641'],[]
6425832,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
923288884829741058,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
850774779988774916,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
703011704251289600,,active,[],[],['savethechildren']
1216791957000925193,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1282527287385227267,2,active,[],['1325412389337112576'],[]
826217879779627008,2,active,[],['1329919280855408641'],[]
1302990084514381825,1,active,[],[],"['qanon', 'savethechildren']"
156259840,2,active,[],['1329919280855408641'],[]
901267805437173762,,active,[],['1329919280855408641'],[]
816092454994767872,,suspended,[],[],"['wga', 'qanon', 'wwg1wga', 'wwg']"
1059241909112193026,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
551960468,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1268774732469600256,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1296342562073174016,2,suspended,['1334576496745263104'],['1334557685254123521'],"['awake', 'thegreatawakening', 'greatawakening']"
43204308,1,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
156789465,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1318947269840793604,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
788922695874404353,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1956594284,2,suspended,[],[],"['wga', 'wwg1wga', 'awake', 'wwg']"
1606162429,2,suspended,[],['1333130738074406914'],[]
1060514332256227328,,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
4262604672,2,suspended,[],"['1328836206604546051', '1329605057801838597', '1333879361678704640', '1338214975752581124']",[]
984936922869936128,2,active,[],['1328605110839238656'],[]
1278069222023688192,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
212785189,1,active,[],[],"['wga', 'wwg1wga', 'wwg']"
1041102084,2,suspended,[],[],"['wga', 'wwg1wga', 'wwg']"
1178462362325663744,2,active,[],['1329919280855408641'],[]
